9780756401108,0756401100,Sorcery Rising,,Jude Fisher,Fiction,http://books.google.com/books/content?id=VFgWzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A talented knife-maker with a natural affinity with the elements of the earth, Katla Aransen, the beautiful and rebellious daughter of an Eyran merchant, finds herself targeted by Istrian fanatics after she accidentally commits sacrilege and by Saro Katla, a blade-forger; and Saro, the second son of an Istrian nobleman--are forever changed.",2003.0,3.55,528.0,1290.0,"rgb(67, 71, 79)"
9780756401535,0756401534,Joust,,Mercedes Lackey,Fiction,http://books.google.com/books/content?id=RcWnDAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Vetch, an Altan serf, must learn the secret of the Tian jousters and their dragons in order to save his people.",2004.0,4.01,448.0,9871.0,"rgb(18, 32, 11)"
9780756401818,075640181X,The War of the Flowers,,Tad Williams,Fiction,http://books.google.com/books/content?id=Yofu6U2ocO8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When his music career becomes stagnant, thirty-year-old Theo Vilmos seeks solace in a secluded cabin in the woods, where he discovers an old book written by his great-uncle that transports him into the terrifying world of Faerie, a strange and dangerous place that holds the key to his destiny. Reprint.",2004.0,3.87,828.0,7401.0,"rgb(209, 99, 57)"
9780756402211,0756402212,Exile's Valor,,Mercedes Lackey,Fiction,http://books.google.com/books/content?id=ID7QjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A former captain in the Army of Karse, Herald Alberich must protect King Sendar's daughter, Selenay, the new queen of Valdemar, from the devious members of the Valdemaran Council who unleash a campaign to strip her of her power. Reprint.",2004.0,4.18,438.0,10629.0,"rgb(133, 115, 126)"
9780756402976,0756402972,Stone of Farewell,,Tad Williams,Fiction,http://books.google.com/books/content?id=BVZVPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Battered remnants of the human army flee the evil forces of Ineluki the Storm King, desperately seeking a mysterious sanctuary called the Stone of Farewell and a solution to their dire peril. Reprint.",2005.0,4.1,608.0,35850.0,"rgb(210, 210, 208)"
9780756403140,0756403146,Black Sun Rising,,C. S. Friedman,Fiction,http://books.google.com/books/content?id=22VxNgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"On the distant world of Erna, four people--Priest, Adept, Sorcerer, and Apprentice--are drawn together to battle the forces of evil, led by the demonic fae, a soul-destroying force that preys on the human mind. Reprint.",2005.0,3.93,496.0,15265.0,"rgb(38, 39, 48)"
9780756403188,0756403189,Crown of Shadows,,C. S. Friedman,Fiction,http://books.google.com/books/content?id=gXxyvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"On the planet Erna, a battle between a warrior priest and a demon whose raison d'etre is to see mankind suffer. Question is whose side will the physically reactive force called the ""fae"" take? By the author of Black Sun Rising.",2005.0,4.17,432.0,99.0,"rgb(46, 64, 65)"
9780756403256,0756403251,Crossroads and Other Tales of Valdemar,,Mercedes Lackey,Fiction,http://books.google.com/books/content?id=i-r-vQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents a collection of original stories of the land of Valdemar, featuring contributions by Tanya Huff, Mickey Zucker Reichert, Fiona Patton, Judith Tarr, and Rosemary Edghill, as well as a novella by Mercedes Lackey.",2005.0,3.86,338.0,3002.0,"rgb(126, 97, 108)"
9780756403454,0756403456,Regeneration,,Julie E. Czerneda,Fiction,http://books.google.com/books/content?id=YR3XH7bDy0YC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Biologist Dr. Mackenzie Connor and her disparate band of researchers must unlock the deadly mysteries of the alien Dhryn and the Ro by finding Emily Mamani, who holds the key to infiltrating the Ro and can lead them to the legendary Survivors before their world is hurtled into a region of space devoid of life.",2006.0,4.13,543.0,53.0,"rgb(195, 187, 186)"
9780756403584,0756403588,Shadowplay,,Tad Williams,Fiction,http://books.google.com/books/content?id=OQlLAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"With the fate of humanity hanging in the balance, twins Barrick and Briony must save Southmarch Castle and the surrounding lands from their inhuman enemies.",2007.0,3.89,656.0,5930.0,"rgb(82, 65, 69)"
9780756403591,0756403596,Shadowmarch,,Tad Williams,Fiction,http://books.google.com/books/content?id=6QB1vgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Now in mass market paperback-Tad Williams' triumphant return to high fantasy!,2006.0,3.73,796.0,9476.0,"rgb(83, 124, 155)"
9780756605926,075660592X,The DC Comics Encyclopedia,The Definitive Guide to the Characters of the DC Universe,Phil Jimenez,Antiques & Collectibles,http://books.google.com/books/content?id=gXdNNwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A richly illustrated reference provides a definitive guide to all of the superheroes and archvillains of the DC universe, featuring more than one thousand different characters, including images from the original comic books, from the past sixty years of DC Comics.",2004.0,4.29,352.0,123.0,"rgb(198, 169, 155)"
9780756611774,0756611776,A Faith Like Mine,A Celebration of the World's Religions-- Seen Through the Eyes of Children,Laura Buller,Juvenile Nonfiction,http://books.google.com/books/content?id=wLchAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Children of different religious backgrounds tell about their faith and what it means to them; includes background information on each religious tradition.,2005.0,3.91,80.0,50.0,"rgb(57, 25, 40)"
9780756614195,0756614198,Star Wars,Complete Locations,Kristin Lund;Simon Beecroft;Kerrie Dougherty,Juvenile Nonfiction,http://books.google.com/books/content?id=PAq2AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Glorious full-color illustrations create a seamless overview of the entire Star Wars universe, including material--intricate cross-sections, vivid stills, and detailed 3-D maps--from all six movies in the saga.",2005.0,4.3,175.0,128.0,"rgb(46, 30, 26)"
9780756615512,0756615518,Spain,,"DK Publishing, Inc",Travel,http://books.google.com/books/content?id=Cmq9xQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Three-dimensional cutaway illustrations and floor plans of key landmarks complement these richly illustrated, fully updated travel handbooks that also include enhanced maps, street-by-street guides, background information on a host of popular sights, and an expanded traveler's survival guide providing tips on hotels, restaurants, local customs, transportation, medical services, museums, entertainment, and more.",2006.0,4.22,720.0,132.0,"rgb(217, 216, 214)"
9780756616342,0756616344,Animal,,David Burnie;Don E. Wilson,Zoology,http://books.google.com/books/content?id=g8Z5PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Offers photographs and information about mammals, birds, reptiles, amphibians, fishes, and invertebrates from throughout the world.",2005.0,4.52,624.0,551.0,"rgb(23, 33, 36)"
9780756620950,0756620953,Conan,,Roy Thomas;Todd McFarlane;Robert Ervin Howard,Art,http://books.google.com/books/content?id=vstsAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Featuring character profiles, maps, art from original paperbacks, and more, this is the first and only fully illustrated guide to Robert E. Howard's epic fantasy world of Hyboria and to Conan, its greatest champion. Full color.",2006.0,3.93,160.0,98.0,"rgb(162, 115, 87)"
9780756622381,0756622387,Star Wars,The Complete Visual Dictionary,David West Reynolds;James Luceno,Juvenile Nonfiction,,"A guide to the characters, creatures, and weapons featured in the six-film saga ""Star Wars.""",2006.0,4.34,272.0,1067.0,"rgb(240,240,240)"
9780756623432,075662343X,You Can Draw Star Wars,,Bonnie Burton,Juvenile Nonfiction,http://books.google.com/books/content?id=-N64AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Directions on drawing characters, starships, and weapons of the Star Wars films.",2006.0,4.04,96.0,46.0,"rgb(51, 47, 59)"
9780756623586,0756623588,The Marvel Comics Encyclopedia,The Complete Guide to the Characters of the Marvel Universe,"DK Publishing, Inc",Comics & Graphic Novels,http://books.google.com/books/content?id=PFllPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Introduces all of Marvel's greatest heroes and villains, with full details about their powers and careers.",2006.0,4.36,352.0,1014.0,"rgb(212, 183, 137)"
9780756626365,0756626366,Greece,Athens & the Mainland,Marc Dubin,Travel,http://books.google.com/books/content?id=ndIw1ZdTAtkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Three-dimensional cutaway illustrations and floor plans of key landmarks complement these richly illustrated, fully updated travel handbooks that also include enhanced maps, street-by-street guides, background information on a host of popular sights, and an expanded traveler's survival guide providing tips on hotels, restaurants, local customs, transportation, medical services, museums, entertainment, and more.",2007.0,4.08,352.0,52.0,"rgb(46, 71, 78)"
9780758206824,0758206828,Sugar Cookie Murder,A Hannah Swensen Holiday Mystery with Recipes,Joanne Fluke,Fiction,http://books.google.com/books/content?id=6t7uuQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"During the Christmas party at Lake Eden's community center, Hannah Swensen stumbles upon a murder when Martin Dubinski's new wife, a former Las Vegas showgirl, is found dead with Hannah's mother's silver cake knife buried in her cleavage. Reprint.",2005.0,3.75,380.0,10942.0,"rgb(43, 121, 67)"
9780758207746,0758207743,Bad Boys in Black Tie,,Lori Foster;Erin McCarthy;Morgan Leigh,Fiction,http://books.google.com/books/content?id=pV7lrrtExcEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"What's a single girl to do when a sexy bad boy comes calling? Foster, Leigh and McCarthy each contribute stories in which the heroines struggle with the prospect of Mr. Right vs. Mr. Right Now.",2004.0,3.73,278.0,2139.0,"rgb(67, 39, 49)"
9780758208453,0758208456,Bad Boys Over Easy,,Erin McCarthy;Jen Nicholas;Jordan Summers,Fiction,http://books.google.com/books/content?id=kAYlmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Three top romance authors pen irresistible stories about bad boys and the women who come to love them.,2005.0,3.78,249.0,1034.0,"rgb(243, 218, 48)"
9780758210371,075821037X,The Man Who Loved Jane Austen,,Sally Smith O'Rourke,Fiction,http://books.google.com/books/content?id=aLc26Y6HjnMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"After discovering a letter to Jane Austen from Fitzwilliam Darcy--a supposedly fictional character--in the back of her antique vanity's mirror, Eliza Knight searches for the only man who knows the truth behind this mystery.",2006.0,3.37,303.0,1719.0,"rgb(208, 132, 83)"
9780758214096,075821409X,You Don't Know Jack,,Erin McCarthy,Fiction,http://books.google.com/books/content?id=cVO0mAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When her cross-dressing psychic's prediction that she would meet her soul mate during an accident comes true, Jamie Peters finds Mr. Right in down-to-earth, honest Jack Davidson, who, unbeknownst to her, has been hired to investigate her for criminal misconduct. Original.",2006.0,3.72,255.0,2757.0,"rgb(196, 202, 212)"
9780758215048,0758215045,Lemon Meringue Pie Murder,,Joanne Fluke,Fiction,http://books.google.com/books/content?id=W0IYn16lsR8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The residents of Lake Eden, Minnesota, are planning to paint the town red, white, and blue to celebrate the Fourth of July--but the fireworks are already going off at Hannah Swensen's bake shop, The Cookie Jar. . . Lemon Meringue Pie Murder Hannah Swensen thought she'd finally discovered the recipe for a perfect life. But her sometime beau Norman Rhodes tosses a surprise ingredient into the mix when he phones to tell her he's just bought a house from local drugstore clerk Rhonda Scharf--which he plans to tear down in order to build the dream home he and Hannah designed. It seems the plan has been cooking for quite some time, and Hannah's shocked. Especially since her ring finger is still very much bare. . . The good news is that the soon-to-be-torn-down house is full of antiques--and Norman has given Hannah and her mother first dibs. They uncover some gorgeous old furniture, a patchwork quilt. . .and Rhonda Scharf's dead body. A little more sleuthing turns up the half-eaten remains of a very special dinner for two--and one of The Cookie Jar's famous lemon meringue pies. Now it's up to Hannah to turn up the heat--and get busy tracking down clues. Starting in her very own kitchen. . . Includes nine original cookie and dessert recipes for you to try! Fun. . .frothy. . .Enticing recipes for cookies and other treats, presented with helpful procedural hints, are an extra bonus. --Publishers Weekly",2006.0,3.88,352.0,12195.0,"rgb(248, 236, 12)"
9780760320068,0760320063,Corvette,Fifty Years,Randy Leffingwell,Transportation,http://books.google.com/books/content?id=59GF-oidcgQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Provides new insight and beautiful photos into the fascinating story of this amazing automobile. 383 pages.,2004.0,4.06,384.0,15.0,"rgb(235, 234, 235)"
9780760328248,0760328242,Jimmy Stewart,Bomber Pilot,Starr Smith,History,http://books.google.com/books/content?id=CbXUXfJuA9sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Of all the celebrities who served their country during World War II--and they were legion--Jimmy Stewart was unique. ""Bomber Pilot"" chronicles his long journey to become a bomber pilot in combat.",2006.0,3.92,288.0,426.0,"rgb(60, 58, 58)"
9780760329634,076032963X,The John Deere Two-Cylinder Tractor Encyclopedia,The Complete Model-by-Model History,Don Macmillan;Wayne G. Broehl,Reference,http://books.google.com/books/content?id=RO0ungEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Here are the simple farm machines, the trusty green two-cylinder tractors that pulled agriculture from horses to horsepower. Compiled by the historian chosen by Deere & Company to write its story, this encyclopedia unfolds the full model-by-model history of the worlds most popular tractor--from the first one produced in 1914 to the last in 1960. Brochures and toys, archival photographs and new color images lovingly depict every facet of these sturdy machines. Entries profile the model variations and specs, the options and historical features of the John Deere two-cylinder tractor through the decades, a classic sight on the American horizon.",2007.0,4.75,256.0,4.0,"rgb(124, 165, 95)"
9780760728505,076072850X,"20,000 Leagues Under the Sea",,Jules Verne,Science fiction,,Retells the adventures of a French professor and his two companions as they sail above and below the world's oceans as prisoners on the fabulous electric submarine of the deranged Captain Nemo.,2002.0,3.88,394.0,135778.0,"rgb(240,240,240)"
9780760768952,0760768951,The Conquest of Gaul,,Julius Caesar;F. P. Long;Cheryl Walker,History,http://books.google.com/books/content?id=AYuHPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Among the most durable and engaging texts in world literature, Julius Caesar's Conquest of Gaul tells how he and his legions conquered much of modern France in less than a decade (58-51 BCE), despite determined resistance. Perhaps the most famous Roman ever, Gaius Julius Caesar created a legacy which has resonated, for good or ill, throughout Western culture. Architect of an imperial system, eponymous sponsor of a reformed calendar system, orator second only to Cicero, conqueror of Gaul: Surely those accomplishments in the diverse fields of politics, applied mathematics, rhetoric, and military science would justify his eminence. Nevertheless, the high literary quality and historical value of this seemingly modest account match its exciting story of diplomatic maneuverings, shifting alliances, and military actions; the final chapters culminate in the revolt of the united Gallic tribes under Vercingetorix, France's first national hero, and are as compelling as any contemporary spy thriller.",2005.0,3.99,288.0,50.0,"rgb(99, 85, 58)"
9780761104841,0761104844,"1,000 Places to See Before You Die",,Patricia Schultz,Travel,http://books.google.com/books/content?id=JeLyE5ada5gC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Describes essential places to see from around the world, offering information on what to find at each spot and the best time to visit.",2003.0,3.85,992.0,35589.0,"rgb(237, 235, 227)"
9780761129585,0761129588,What to Expect the First Year,,Heidi Eisenberg Murkoff;Arlene Eisenberg;Sandee Eisenberg Hathaway,Family & Relationships,http://books.google.com/books/content?id=Nmj7-1leb3oC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Describes each stage of child development, answers questions about child care, and includes information on common childhood ailments.",2003.0,3.88,832.0,11489.0,"rgb(218, 205, 205)"
9780761316435,0761316434,Baby's Alphabet,,Jean Marzollo,Juvenile Nonfiction,http://books.google.com/books/content?id=U0VSSdA1HmMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"An alphabetical presentation of babies as they clap, hug, jump, kiss, laugh, yawn, and more.",2002.0,3.75,32.0,4.0,"rgb(230, 219, 212)"
9780761316800,0761316809,It's Winter!,,Linda Glaser,Juvenile Nonfiction,http://books.google.com/books/content?id=eSCmKfZGvmcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A child observes the coming of winter and its effects on the weather, animals, and plants. Includes suggestions for wintertime activities.",2002.0,3.63,32.0,80.0,"rgb(196, 180, 209)"
9780761327059,0761327053,The Brave Women of the Gulf Wars,Operation Desert Storm and Operation Iraqi Freedom,Karen Zeinert;Mary Miller,Juvenile Nonfiction,http://books.google.com/books/content?id=eW_PqCF_kJQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Traces the roots of the Persian Gulf War and the role women played in the military, as correspondents, as medics, and on the homefront.",2005.0,4.0,112.0,1.0,"rgb(167, 159, 132)"
9780761417071,0761417079,The Statue of Liberty,,Debra Hess,History,http://books.google.com/books/content?id=2zZAkWGeMpkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Traces the origins of the Statue of Liberty, its creators, the different symbols and their meanings, and what it stands for today.",2003.0,4.0,40.0,1.0,"rgb(37, 65, 107)"
9780761417095,0761417095,The American Flag,,Debra Hess,Juvenile Nonfiction,http://books.google.com/books/content?id=tUrO-Vj5blEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Discusses the American flag that is a symbol that stands for freedom and justice, liberty and pride in the United States.",2003.0,4.0,39.0,3.0,"rgb(29, 23, 43)"
9780761417101,0761417109,The Star-Spangled Banner,,Debra Hess,Juvenile Nonfiction,http://books.google.com/books/content?id=e-uzISJFSL8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Looks at the events leading up to the War of 1812 and the battle of Fort McHenry, and describes the story of the ""Star Spangled Banner"" and how the poem became the national anthem of the United States.",2003.0,4.0,40.0,1.0,"rgb(106, 78, 84)"
9780761417125,0761417125,The White House,,Debra Hess,History,http://books.google.com/books/content?id=BXrOWi4yMkUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Traces the history of the White House, including its construction, repairs and renovations through the years, uses, and what it means to Americans today.",2003.0,4.0,40.0,3.0,"rgb(198, 200, 212)"
9780761417132,0761417133,The Liberty Bell,,Debra Hess,History,http://books.google.com/books/content?id=HUjM_3XtGmkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Traces the history of the Liberty Bell, including its role in the American Revolution, its famous crack, and how it became a symbol of the United States.",2003.0,3.83,40.0,4.0,"rgb(126, 114, 93)"
9780761501664,0761501665,The Wealthy Barber,Everyone's Common-sense Guide to Becoming Financially Independent,David Chilton,"Finance, Personal",http://books.google.com/books/content?id=RFqve7JN1l8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In this new and expanded edition of one of the biggest selling financial-planning books ever, Chilton simplifies the complex puzzles of personal finance and helps you achieve financial independence. With the help of his fictional barber, Roy, and a large dose of humor, Chilton shows you how you can take control of your financial future slowly, steadily, and with sure success. Chilton's plan (detailed in an entertaining story) is no get-rich-quick scheme, but it does make financial independence possible on nothing more than an average salary. Even if you consider yourself a financial basket-case, Chilton explains how you can easily put an effective financial plan into action.About the Author ""David Chilton is the president of Financial Awareness Corporation, a financial consulting firm. ""The Wealthy Barber"" and ""The Wealthy Barber Returns"" TV shows have enjoyed tremendous popularity since first airing on Public Television in the spring of 1993.",1996.0,4.02,199.0,61.0,"rgb(24, 31, 78)"
9780761512196,0761512195,Your First Year in Network Marketing,"Overcome Your Fears, Experience Success, and Achieve Your Dreams!",Mark Yarnell;Rene Reid Yarnell;Rene Yarnell,Business & Economics,http://books.google.com/books/content?id=c9jvr-dJcRIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Offers advice on dealing with rejection, recruiting others, managing one's downline, maintaining focus and enthusiasm, conducting home meetings, and easing from a profession to full-time network marketing",1998.0,4.05,304.0,789.0,"rgb(57, 42, 111)"
9780761542919,0761542914,Medal of Honor Rising Sun,Prima's Official Strategy Guide,Mark Cohen,Games & Activities,http://books.google.com/books/content?id=wxxn-0QEzBEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Playmakers Win Championships -Online strategies for the PlayStation(R)2 computer entertainment system -Expert offensive and defensive strategies -Tips for success in every mode, including the new Owner Mode -How to unlock all hidden rewards -Profiles, statistics, and key plays for every team",2003.0,3.67,96.0,3.0,"rgb(216, 166, 146)"
9780761545644,0761545646,The Bard's Tale,Prima Official Game Guide,Kaizen Media Group (CRT);Craig Keller,Games,http://books.google.com/books/content?id=6_jCAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A legendary series returns . . . and gets the game guide it deserves! ·Combat tactics, puzzle solutions, Bard leveling tips, and more! ·Fully labeled maps of every area! ·Complete stats on weapons, monsters, and tunes! ·All unlockables and secrets revealed, including extra dungeons, bonus art, movie and song galleries, and Cheat Mode! ·Overview of the original Bard's Tale series! ·Extensive interview with the inXile production staff!",2004.0,4.17,144.0,6.0,"rgb(17, 10, 8)"
9780761554912,0761554912,Lego Star Wars,Prima Official Game Guide,Michael Littlefield;Prima Games,Computers,http://books.google.com/books/content?id=eaocAgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"* Exclusive maps that can only be found in the Prima guide. * Detailed walkthrough of Episodes I, II, and III * Hidden item locations revealed. * All characters strengths and weaknesses, as well as their unique weapons and abilities.",2006.0,4.62,128.0,27.0,"rgb(215, 134, 85)"
9780761555483,076155548X,Elder Scrolls IV,Oblivion,Peter Olafson,Games,http://books.google.com/books/content?id=WeTBAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Find Your Path! ·Detailed maps for every part of the world and every major city, plus special maps for every key section of the main quest. ·Specific chapters on how to create your character and maximize your abilities and skills. ·Over 400 full-color pages packed with information on everything you need to know about the massive gameworld of Oblivion. ·Walkthroughs for every quest in the game, including the main quest, all faction quests, as well as miscellaneous and freeform quests. ·Sections on various gameplay systems including stealth, combat, magic, spellmaking and enchanting, alchemy, and more. ·Detailed bestiary chapter to help you best deal with the denizens of Tamriel and Oblivion. ·Includes new chapters on Knights of the Nine and Oblivion downloadable content.",2006.0,4.31,432.0,56.0,"rgb(222, 215, 204)"
9780761929949,0761929940,The Politics of Injustice,Crime and Punishment in America,Katherine Beckett;Theodore Sasson,Political Science,http://books.google.com/books/content?id=GWM5DQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Examining the role of crime in American politics and culture, The Politics of Injustice, Second Edition provides a better understanding of the nature of crime and punishment in America, as well as the cultural and political contexts in which they occur. Updated throughout, this book will be of interest to students in all areas of Criminology especially those involved in critical issues in Criminal Justice.",2000.0,3.76,272.0,32.0,"rgb(22, 21, 22)"
9780761956921,0761956921,Société de Consommation,"Ses Mythes, Ses Structures",Jean Baudrillard,Social Science,http://books.google.com/books/content?id=Bbex0zAG23IC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Now available in English for the first time, Jean Baudrillard's classic text was one of the first to focus on the process and meaning of consumption in contemporary culture. Originally published in 1970, the book still makes a vital contribution to current debates on consumption. Many of the themes which would make Baudrillard famous appear here for the first time. The book includes Baudrillard's most organized discussion of mass media culture, the meaning of leisure and anomie in affluent society. A chapter on the body demonstrates Baudrillard's extraordinary prescience for flagging vital subjects in contemporary culture long before others. This English translation begins with an introductory essay by Ge",1998.0,4.13,224.0,654.0,"rgb(199, 205, 188)"
9780762100736,0762100737,Reader's digest complete guide to the Bible,an illustrated book-by-book companion to the Scriptures,Reader's Digest,Religion,http://books.google.com/books/content?id=DOgJAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Gathers background information about each chapter of the Bible, explains unfamiliar words and phrases, and includes a timeline of Biblical events",1998.0,4.55,448.0,11.0,"rgb(226, 222, 178)"
9780762104208,0762104201,New Complete Guide to Sewing,Step-by-step Techniques for Making Clothes and Home Accessories,,Crafts & Hobbies,http://books.google.com/books/content?id=v1ZVvZTdZRMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Provides general instructions for fitting, constructing, tailoring, and finishing women's, men's, and children's clothing and for making curtains and bedcoverings.",2002.0,4.22,384.0,406.0,"rgb(125, 81, 81)"
9780762404780,0762404787,Irish Blessings,A Photographic Celebration,,Literary Criticism,http://books.google.com/books/content?id=3yjfgz8Kcr0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Collection of traditional blessings, classic verse, and photographs from throughout Ireland. A timeless tribute to the beauty of the land and the character of its people.",1999.0,4.13,128.0,28.0,"rgb(64, 123, 107)"
9780762408283,0762408286,The Mini Zen Gardening Kit,,Abd Al-Hayy Moore,Gardening,http://books.google.com/books/content?id=YoZFAwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This carry-along version of our enormously popular Zen Gardening Kit provides a touch of tranquility on the go. Packaged with a 32page introduction to the aesthetic enlightenment of Zen gardening, it includes a tray, fine sand, decorative rocks, and miniature wooden rake.",2000.0,3.21,40.0,13.0,"rgb(216, 197, 201)"
9780762413935,076241393X,The Classic Treasury of Hans Christian Andersen,,Hans Christian Andersen;Christian Birmingham,Juvenile Fiction,http://books.google.com/books/content?id=cYoutAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Award-winning English illustrator Christian Birmingham--one of the rising stars of children's illustration--brings eight time-honored fairy tales to life in dazzling, full-color artwork for this charming collection. Sure to become a treasured part of any childhood library, this sumptuously illustrated book includes the read-aloud favorites The Ugly Duckling, Thumbelina, The Steadfast Tin Soldier, The Emperor's New Clothes, The Little Match Girl, The Little Mermaid, The Nightingale, and The Princess and the Pea.",2002.0,4.24,156.0,107.0,"rgb(179, 171, 156)"
9780762419227,0762419229,God Created The Integers,,Stephen Hawking,Mathematics,http://books.google.com/books/content?id=3zdFSOS3f4AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Looks at landmark mathematical discoveries over the past 2500 years by such mathematicians as Euclid, Isaac Newton, Pierre Simon de Laplace, Gerog Cantor, and Alan Turing.",2005.0,4.06,1160.0,1650.0,"rgb(15, 93, 148)"
9780762427321,0762427329,The Illustrated on the Shoulders of Giants,The Great Works of Physics and Astronomy,Stephen W. Hawking,Science,http://books.google.com/books/content?id=r1y3PQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Hawking's revolutionary look at the scientific discoveries that changed people's perceptions of the world now comes complete with color photographs and illustrations depicting theoretical models of the planets and their orbits.,2005.0,4.2,256.0,4014.0,"rgb(31, 27, 25)"
9780763616250,0763616257,Captain Slaughterboard Drops Anchor,,Mervyn Peake,Juvenile Fiction,http://books.google.com/books/content?id=PCdzRQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"On a fantastic island populated by unusual animals, a pirate captain finds a trustworthy companion in the little ""Yellow Creature.""",2001.0,4.08,48.0,159.0,"rgb(194, 196, 186)"
9780763619312,0763619310,Judy Moody Gets Famous!,,Megan McDonald;Peter Reynolds,Juvenile Fiction,http://books.google.com/books/content?id=11tddgwOCXQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When a third grade classmate gets her picture in the paper for winning a spelling bee, Judy is determined to find a way to become famous herself.",2003.0,4.03,144.0,8080.0,"rgb(169, 151, 136)"
9780763620875,0763620874,Judy Moody Saves the World!,,Megan McDonald,Juvenile Fiction,http://books.google.com/books/content?id=xDIRB5yF6jEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When Judy Moody gets serious about protecting the environment, her little brother Stink thinks she is overdoing it, but she manages to inspire her third grade class to undertake an award-winning, environment-saving project. Reprint.",2004.0,4.03,160.0,5883.0,"rgb(173, 152, 131)"
9780763621643,0763621641,Castle Diary,The Journal of Tobias Burgess,Richard Platt;Chris Riddell,Juvenile Fiction,http://books.google.com/books/content?id=rFUBAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"As a page in his uncle's castle in thirteenth-century England, eleven-year-old Tobias records in his journal his experiences learning how to hunt, play games of skill, and behave in noble society.",2003.0,3.84,128.0,1072.0,"rgb(220, 142, 77)"
9780763623296,0763623296,Dragonology,The Complete Book of Dragons,Ernest Drake,Juvenile Nonfiction,http://books.google.com/books/content?id=omLhAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents an introduction to dragonology that includes spells for catching dragons, their natural history, and descriptions of legendary dragons and dragonslayers.",2003.0,4.1,32.0,7506.0,"rgb(149, 40, 53)"
